区县,店铺名称,GCJ02_经度,GCJ02_纬度,WGS84_经度,WGS84_纬度,地址,联系电话,评分,人均消费（元）,商圈,营业时间
登封市,擀面皮大王(二分店),113.03793,34.445261,113.03793,34.445261,银河小区西门南50米,13123243967;15294607556,4.1,11,嵩阳,8：00——22：00
登封市,贺记羊肉馆,112.976685,34.367661,112.976685,34.367661,大金店镇新英幼儿园(207国道西),13592569505,4.2,暂无,暂无,8：00——22：00
登封市,小擀杖老烩面(登封店),113.032187,34.444842,113.032187,34.444842,嵩阳街道南环一路18号登封市经济适用房,18595808816,4.1,14,嵩阳,8：00——22：00
登封市,惠德酒家,112.818364,34.417249,112.818364,34.417249,迎君大道与狂河路交叉口东北80米,15738355075,4.2,暂无,暂无,8：00——22：00
登封市,豪利糕手,113.042827,34.46316,113.042827,34.46316,崇高路600号(崇高路与滨河路交叉口东北角),0371-62828958;15890066956,4,27,暂无,8：00——22：00
登封市,印锋陕西面馆,113.030802,34.453203,113.030802,34.453203,嵩阳路与少林路交叉口向南150米路西,暂无,4,16,嵩阳,8：00——22：00
登封市,四川烧菜馆(分店),113.152073,34.457187,113.152073,34.457187,文化路与少林大道交叉口南260米,15838291020,4.2,暂无,暂无,8：00——22：00
登封市,开碗笑休闲小吃(大金店总店),112.978775,34.372371,112.978775,34.372371,大金店镇金西邮政储蓄银行南30米,15038065239;15939012348,4.1,暂无,暂无,8：00——22：00
登封市,绝味刀削面,113.144817,34.490899,113.144817,34.490899,唐庄乡康家超市斜对面沈福路109号,18300706345,4.2,19,暂无,8：00——22：00
登封市,锦江饭店(少室路店),113.028381,34.468638,113.028381,34.468638,少室路195号,13526697233;13849098051,4.2,41,嵩阳,8：00——22：00
登封市,塔斯汀中国汉堡(嵩景花园店),113.027029,34.445943,113.027029,34.445943,嵩阳路与南环一路交叉口西北角嵩景花园18号楼1单元1层106铺,18638710330,4.2,17,暂无,8：00——22：00
登封市,库迪咖啡(登封嵩景花园南门店),113.027519,34.445677,113.027519,34.445677,南一环566号,15136021519,4.2,12,暂无,8：00——22：00
登封市,W·法式蛋糕(登封店),113.034975,34.460425,113.034975,34.460425,嵩阳街道中天广场8号楼122号,13781575342,4.1,47,嵩阳,8：00——22：00
登封市,高记削面馆,113.046275,34.452825,113.046275,34.452825,和平雅居西门南50米,13683815053,4.2,16,嵩阳,8：00——22：00
登封市,麦香源青海牛肉拉面,113.086223,34.448278,113.086223,34.448278,颍河路与汉武路交叉口西120米,暂无,4.2,32,暂无,8：00——22：00
登封市,花小小新疆炒米粉(菜园路店),113.042592,34.454669,113.042592,34.454669,菜园路150号,暂无,4.1,18,嵩阳,8：00——22：00
登封市,刘婉婉生炸妙龄鸡(东城花园店),113.084966,34.457629,113.084966,34.457629,玉带路东城花园南门向东100米路北,15515661399,4.2,11,暂无,8：00——22：00
登封市,老街坊劈柴院(登封总店),113.053909,34.461319,113.053909,34.461319,崇高路守敬路西10米路南,18137844000,4.1,暂无,嵩阳,8：00——22：00
登封市,栖花里(东区店),113.087733,34.457566,113.087733,34.457566,玉带路与汉武路交叉口向东五十米路北轻素栖花里,18530967111,4.2,暂无,暂无,8：00——22：00
登封市,品意德北京烤鸭(登封店),113.087336,34.459544,113.087336,34.459544,中岳街道汉武路与地中路交叉口向南50米路东42号门面,17513251688,4.2,15,暂无,8：00——22：00
登封市,大胡子烧烤,112.816376,34.412716,112.816376,34.412716,迎君大道与君召大街交叉口北140米,暂无,4.1,暂无,暂无,8：00——22：00
登封市,九多肉多(嵩山路店),113.034944,34.451503,113.034944,34.451503,嵩阳街道嵩山路1560号卧龙小区,4008050958,4.1,9,嵩阳,8：00——22：00
登封市,越王煲肉-牛腩牛杂煲,113.040542,34.45826,113.040542,34.45826,中岳大街与菜园路交叉口往西100米路北人力资源部对面,暂无,4.1,暂无,嵩阳,8：00——22：00
登封市,蜜雪冰城(颍阳店),112.759604,34.414577,112.759604,34.414577,颍阳镇南街4号院6号农行北20米,18839563333,4.1,6,暂无,8：00——22：00
登封市,蜜雪冰城(鸿祥芙蓉苑店),113.086955,34.45078,113.086955,34.45078,鸿祥芙蓉苑,暂无,4.2,9,暂无,8：00——22：00
登封市,悟茶山(少林大道店),113.158221,34.459183,113.158221,34.459183,少林大道与237省道辅路交叉口东200米,16696692787,4.1,暂无,暂无,8：00——22：00
登封市,曹氏鸭脖,113.032961,34.457213,113.032961,34.457213,东关街859号,17303842620,4.1,24,嵩阳,8：00——22：00
登封市,焙思香蛋糕(登封店),113.034408,34.462816,113.034408,34.462816,嵩阳商场西二街22号,暂无,4.1,31,嵩阳,8：00——22：00
登封市,橘婆婆地锅柴鸡(嵩颍路店),113.138979,34.397275,113.138979,34.397275,告成镇石淙巷子122-123号,18037798909,4.2,暂无,暂无,8：00——22：00
登封市,第一部落烤串(颍阳镇店),112.75968,34.414655,112.75968,34.414655,颍阳镇南街167号,17740403696,4.2,18,暂无,8：00——22：00
登封市,绝味鸭脖(登封汉武路店),113.08702,34.45772,113.08702,34.45772,栖凤园西院,15617794123,4.2,暂无,暂无,8：00——22：00
登封市,新泉沙县小吃店(少林小区店),113.010603,34.461492,113.010603,34.461492,少林办少林小区永泰路南段,暂无,4.2,暂无,暂无,8：00——22：00
登封市,围辣串串香旗舰店(创佳·紫薇城店),113.084454,34.448272,113.084454,34.448272,创佳·紫薇城南门西120米,15538005511,4.1,暂无,暂无,8：00——22：00
登封市,蜜雪冰城(大金店),112.975809,34.370542,112.975809,34.370542,乌海线东南40米,4000608888,4.2,10,暂无,8：00——22：00
登封市,二胖温李记擀面皮,113.036435,34.456996,113.036435,34.456996,西商阜街与东关街交叉口往东五十米路北,13643866913,4.2,12,嵩阳,8：00——22：00
登封市,517花甲(登封分店),113.037479,34.443916,113.037479,34.443916,豫鑫苑商贸城东南门北60米,15515595389;15538148567,4.1,13,嵩阳,8：00——22：00
登封市,傻子张大盘鸡(东华店),113.050634,34.377372,113.050634,34.377372,东华镇,暂无,4.2,42,暂无,8：00——22：00
登封市,陈记一品炒鸡,112.77166,34.410855,112.77166,34.410855,颍阳镇紫云小区东门15号,18239752522,4.1,35,暂无,8：00——22：00
登封市,李家饸饹面(嵩基·鸿润城店),113.045632,34.445208,113.045632,34.445208,书院河路613号(鸿润城东门),13949135000,4.1,暂无,嵩阳,8：00——22：00
登封市,蘭亭小炊川菜故事(嵩山路店),113.036868,34.460393,113.036868,34.460393,市区嵩山路960号,15638108688,4.1,暂无,嵩阳,8：00——22：00
登封市,王伟逍遥镇胡辣汤(嵩湖花园店),113.02697,34.445365,113.02697,34.445365,嵩阳街道南一环505嵩湖花园,15093067506,4.2,暂无,暂无,8：00——22：00
登封市,麦加美汉堡(东华店),113.049052,34.377035,113.049052,34.377035,东华大街108号,0371-62845993,4.1,20,暂无,8：00——22：00
登封市,蜀面堂(中岳大街店),113.048629,34.457051,113.048629,34.457051,东升家属院西南门旁,13213151123,4.1,暂无,嵩阳,8：00——22：00
登封市,西华正宗逍遥镇牛肉胡辣汤(鑫鑫花园店),113.024172,34.449449,113.024172,34.449449,嵩颍花苑西门旁,15238653063,4.1,暂无,嵩阳,8：00——22：00
登封市,老台门汤包(崇高路小学店),113.049299,34.461806,113.049299,34.461806,崇高路与日昣街交叉口西60米,13253511608;15038060608,4.1,9,嵩阳,8：00——22：00
登封市,无名缘米粉(大禹城店),113.044754,34.456296,113.044754,34.456296,嵩阳街道大禹城负一楼电影院入口处,18595616026,4.2,暂无,嵩阳,8：00——22：00
登封市,梧桐树中西餐(大禹路),113.034923,34.468495,113.034923,34.468495,嵩阳街道大禹路173号嵩阳里街正对面,0371-62737518,4.2,56,嵩阳,8：00——22：00
登封市,顺和叫花鸡猪蹄(盛世嘉园店),113.155603,34.456378,113.155603,34.456378,卢店振兴路盛世嘉园,13937108317,4.2,暂无,暂无,8：00——22：00
登封市,乐焙蛋糕DIY体验店,113.087781,34.457753,113.087781,34.457753,中岳办事处玉带路与福佑路交叉口向东300米路北,15890081161;18538576768,4.1,暂无,暂无,8：00——22：00
登封市,清真羊肉烩面馆,113.267983,34.435624,113.267983,34.435624,冶南村居民新区门口正东方向60米,暂无,4.1,暂无,暂无,8：00——22：00
登封市,一品香削面馆(迎君大道),112.818698,34.41837,112.818698,34.41837,迎君大道与政通街交叉口南40米,13938561500,4.2,暂无,暂无,8：00——22：00
登封市,法式脆皮生日蛋糕,113.04743,34.456789,113.04743,34.456789,中岳大街325号,13333866278,4,12,嵩阳,8：00——22：00
登封市,刘氏鱼庄(白坪新区店),113.039198,34.444076,113.039198,34.444076,南一环与菜园路交叉口向西170米路南,0371-62822888,4.5,63,嵩阳,8：00——22：00
登封市,红色年代·得劲湘菜(武记餐饮),113.04105,34.442063,113.04105,34.442063,菜园路与石淙路交叉口东北角,暂无,4.6,46,嵩阳,8：00——22：00
登封市,马遂林烩面馆,113.027033,34.464143,113.027033,34.464143,崇高路与少室路交叉口,13373954111;15039056888,4.4,21,嵩阳,8：00——22：00
登封市,伊馨斋早餐,112.883733,34.365802,112.883733,34.365802,343国道与偃杨线交叉口西100米,13623481308;13623841308,3.6,暂无,暂无,8：00——22：00
登封市,跃龙清真羊肉馆,112.882908,34.365847,112.882908,34.365847,343国道与偃杨线交叉口西180米,暂无,3.6,暂无,暂无,8：00——22：00
登封市,小擀杖老烩面(总店),113.082266,34.45803,113.082266,34.45803,中岳庙馨园东2门旁,13783406789;17788118799,4,暂无,暂无,8：00——22：00
登封市,清真团杰羊肉饸饹面烧烤城,113.031778,34.463612,113.031778,34.463612,嵩阳路520号,0371-55855168;18939250678,4.3,20,嵩阳,8：00——22：00
登封市,伊香源饭店,113.155681,34.454648,113.155681,34.454648,卢店镇西五司路口,13663716104,4.3,暂无,暂无,8：00——22：00
登封市,合粥园川湘菜,113.084731,34.44831,113.084731,34.44831,创佳·紫薇城南门西90米,0371-62789858;13017683862,3.6,暂无,暂无,8：00——22：00
登封市,常福记农家大盆骨(登封店),113.03227,34.465796,113.03227,34.465796,嵩阳路231号,13223078860,4.1,17,嵩阳,8：00——22：00
登封市,卢店冯记羊肉馆,113.041155,34.468701,113.041155,34.468701,积翠园小区南门旁,13803862117,4.2,暂无,暂无,8：00——22：00
登封市,伟利炒面王,113.032923,34.468606,113.032923,34.468606,大禹路与嵩阳路交叉口东60米,15638898680;18339283991,4.3,14,嵩阳,8：00——22：00
登封市,武记半份菜,113.041093,34.442606,113.041093,34.442606,阳光美景西门南50米,13674999686;15290866979,4.4,27,嵩阳,8：00——22：00
登封市,凤凰烩面馆,113.02876,34.464487,113.02876,34.464487,崇高路与少室路路口东20米路北,15838390684,4.3,23,嵩阳,8：00——22：00
登封市,宴福楼,113.082216,34.459149,113.082216,34.459149,中岳庙馨园东门旁,13592469398,4.4,暂无,暂无,8：00——22：00
登封市,李记蒸碗豆腐脑(教育局店),113.033661,34.463735,113.033661,34.463735,崇高路教育局斜对面,13783580073,4.3,暂无,嵩阳,8：00——22：00
登封市,登封第一汤,113.053193,34.454974,113.053193,34.454974,城东家属院西2门旁,13653810371,4.3,7,嵩阳,8：00——22：00
登封市,好来の利(白坪新区店),113.037683,34.445441,113.037683,34.445441,豫鑫苑北区东门旁,0371-62868123;16696003995,4.3,27,嵩阳,8：00——22：00
登封市,登封清林羊肉馆总店,113.028696,34.468733,113.028696,34.468733,大禹路与少室路交叉口东南角889号,15093218787,4.5,33,嵩阳,8：00——22：00
登封市,张李记脆皮麻花(郑州登封市),113.035799,34.455681,113.035799,34.455681,嵩山路商埠街小学对面1239号,13213112588;18530807790,3.7,9,嵩阳,8：00——22：00
登封市,汤王早餐总店,113.052594,34.454284,113.052594,34.454284,守敬路迎仙阁,13849051333;15093456939,3.9,暂无,嵩阳,8：00——22：00
登封市,东北一家人饺子馆(少林小区店),113.009524,34.462184,113.009524,34.462184,少林街道少林小区,18860387115,4.4,22,暂无,8：00——22：00
登封市,眷茶(登封少林小区店),113.009526,34.459048,113.009526,34.459048,少林街道少林小区明月街E5区8号明月街与广惠路交叉口南20米路北,17513111298,4,暂无,暂无,8：00——22：00
登封市,福记饺子馆,113.087152,34.451316,113.087152,34.451316,汉武路与汉阙路交叉口北40米,暂无,4,暂无,暂无,8：00——22：00
登封市,黄记正宗逍遥镇优质胡辣汤,113.027684,34.466015,113.027684,34.466015,少室路东26巷一层,15137166698;15736795655,4,暂无,嵩阳,8：00——22：00
登封市,库迪咖啡(大禹城店),113.04321,34.457019,113.04321,34.457019,中岳大街151号大禹城F1层,暂无,4,12,嵩阳,8：00——22：00
登封市,CHIROSE七若滋烘焙(尚城名都店),113.087851,34.450734,113.087851,34.450734,尚城名都北门西60米,暂无,4,暂无,暂无,8：00——22：00
登封市,暴走花甲,113.144353,34.397506,113.144353,34.397506,禹都路与石淙街东北角,13203831789,4,12,暂无,8：00——22：00
登封市,逍遥镇胡辣汤(乌海线店),112.976148,34.369607,112.976148,34.369607,金安苑西北侧160米,18336330508,4,暂无,暂无,8：00——22：00
登封市,帅小滋(偃杨线店),112.886344,34.366675,112.886344,34.366675,偃杨线与343国道交叉口东160米,17334887111,4,暂无,暂无,8：00——22：00
登封市,老城根饸饹面(玉带路店),113.08632,34.457711,113.08632,34.457711,东城花园南门东150米,13938585185,4,暂无,暂无,8：00——22：00
登封市,围辣小火锅(围辣小火锅(中天广场店)),113.033574,34.459238,113.033574,34.459238,中岳大街与鸡鸣街交叉口向北100米路东二楼,暂无,4,暂无,嵩阳,8：00——22：00
登封市,DQ(登封万佳中心城店),113.044073,34.456787,113.044073,34.456787,中岳大街151大禹城,0371-56771618,4,30,嵩阳,8：00——22：00
登封市,鑫鑫饭店(G343店),112.895487,34.370949,112.895487,34.370949,登封市公安局石道派出所户籍室东侧,13592622848,4,暂无,暂无,8：00——22：00
登封市,听渔轩渔具店,113.032335,34.447563,113.032335,34.447563,嵩颍小区北门旁,13343836000,4,暂无,嵩阳,8：00——22：00
登封市,逍遥镇牛羊肉胡辣汤店,113.037014,34.461421,113.037014,34.461421,爱民路与嵩山路交叉口东40米,13783500885;15225188806,4,11,嵩阳,8：00——22：00
登封市,石道酱炒牛肉(登封市建筑公司家属院店),113.042431,34.460439,113.042431,34.460439,爱民路97号,15038055168,4.1,64,嵩阳,8：00——22：00
登封市,老三特色炒鸡(少林小区店),113.011018,34.462072,113.011018,34.462072,少林街道少林小区,暂无,4.1,暂无,暂无,8：00——22：00
登封市,菊红手工凉皮鬼子六烧饼,113.04988,34.461678,113.04988,34.461678,中岳街道崇高路小学日珍街口,13643837320,4.2,13,嵩阳,8：00——22：00
登封市,香福馍菜汤(崇高路店),113.045019,34.462772,113.045019,34.462772,崇高路526号,18339900209;18339900239,4.2,暂无,暂无,8：00——22：00
登封市,汉风食府(大禹路店),113.034356,34.468576,113.034356,34.468576,嵩阳里街南门西南90米,0371-62832899,4.2,39,嵩阳,8：00——22：00
登封市,川味一家,113.036951,34.461541,113.036951,34.461541,爱民路322号,13592495116,4.1,22,嵩阳,8：00——22：00
登封市,洛阳老城牛肉汤(登封店),113.045738,34.448306,113.045738,34.448306,滨河路15号靠近亿家亲午托部,13592489111;13783555585,4.3,15,嵩阳,8：00——22：00
登封市,刘福羊肉汤,112.999771,34.416026,112.999771,34.416026,乌海线与南朱线交叉口北40米,18737101055,4.2,暂无,暂无,8：00——22：00
登封市,优果(嵩山路店),113.036174,34.456863,113.036174,34.456863,东关街嵩山路交叉口擀面皮大王对面,15890133732,4.2,9,嵩阳,8：00——22：00
登封市,酒来久往简餐吧(龙祥家属院店),113.042414,34.446754,113.042414,34.446754,颖河路358号,17837136308,4,60,嵩阳,8：00——22：00
登封市,小羊火锅(登封店),113.04595,34.459176,113.04595,34.459176,书院河路与爱民路交叉口东南160米,暂无,4.4,暂无,嵩阳,8：00——22：00
